2024-06-12 14:31:10,717 - INFO - Evaluating bert-base
2024-06-12 14:31:13,794 - INFO - Evaluating PubMedBERT
2024-06-12 14:31:14,805 - INFO - Evaluating BiomedBERT
2024-06-12 14:31:15,795 - INFO - Evaluating Scibert
2024-06-12 14:31:16,802 - INFO - Evaluating biobert
2024-06-12 14:31:17,769 - INFO - Evaluating BioLinkBERT
2024-06-12 14:31:18,687 - INFO - Evaluating Bio_ClinicalBERT
2024-06-12 14:55:42,721 - INFO - Evaluating bert-base
2024-06-12 14:58:19,476 - INFO - Evaluating bert-base
2024-06-12 15:02:17,217 - INFO - Evaluating bert-base
2024-06-19 14:38:15,379 - INFO - Evaluating bert-base
2024-06-19 15:20:50,346 - INFO - Evaluating bert-base
2024-06-19 15:20:52,532 - INFO - Evaluating PubMedBERT
2024-06-19 15:20:54,127 - INFO - Evaluating BiomedBERT
2024-06-19 15:20:55,791 - INFO - Evaluating Scibert
2024-06-19 15:20:57,450 - INFO - Evaluating biobert
2024-06-19 15:20:59,139 - INFO - Evaluating BioLinkBERT
2024-06-19 15:21:00,829 - INFO - Evaluating Bio_ClinicalBERT
2024-06-19 15:48:45,023 - INFO - Evaluating BiomedBERT
2024-06-19 15:48:47,166 - INFO - Evaluating Scibert
2024-06-19 15:48:48,603 - INFO - Evaluating BioLinkBERT
2024-06-19 16:37:02,751 - INFO - Evaluating BiomedBERT
2024-06-19 16:37:04,922 - INFO - Evaluating Scibert
2024-06-19 16:37:06,357 - INFO - Evaluating BioLinkBERT
2024-06-19 16:37:13,315 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.732296  -2.5506725], Probabilities: [0.99494827 0.00505169]
2024-06-19 16:37:25,126 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4811604 -2.253684 ], Probabilities: [0.99129266 0.00870733]
2024-06-19 16:37:25,126 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4411516 -2.4669943], Probabilities: [0.992668   0.00733201]
2024-06-19 16:37:25,126 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.370329 -2.569088], Probabilities: [0.99289215 0.00710789]
2024-06-19 16:37:29,170 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.9811579 -2.410073 ], Probabilities: [0.987766   0.01223395]
2024-06-19 16:37:29,173 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4945369 -2.9198341], Probabilities: [0.9955676 0.0044324]
2024-06-19 16:37:29,179 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.5355244 -3.0072591], Probabilities: [0.9960996  0.00390034]
2024-06-19 16:37:29,184 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2441845 -2.3235188], Probabilities: [0.9897249 0.0102751]
2024-06-19 16:37:29,189 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3551092 -2.8903408], Probabilities: [0.9947562  0.00524381]
2024-06-19 16:37:29,196 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.918045  -2.3293152], Probabilities: [0.98589975 0.01410028]
2024-06-19 16:37:29,201 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0887797 -2.3664427], Probabilities: [0.9885156  0.01148432]
2024-06-19 16:37:29,206 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2548857 -2.7330856], Probabilities: [0.9932267  0.00677329]
2024-06-19 16:37:33,268 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.7513598 -2.266332 ], Probabilities: [0.98232365 0.01767638]
2024-06-19 16:37:33,275 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2792215 -2.3305607], Probabilities: [0.99014413 0.00985588]
2024-06-19 16:37:33,280 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1496186 -2.5569062], Probabilities: [0.99104476 0.0089552 ]
2024-06-19 16:37:33,286 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1394734 -2.6902108], Probabilities: [0.99207425 0.00792572]
2024-06-19 16:37:33,291 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.392067  -2.7148032], Probabilities: [0.9939814  0.00601856]
2024-06-19 16:37:33,296 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.9614885 -2.304971 ], Probabilities: [0.9861627  0.01383722]
2024-06-19 16:37:33,302 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.725078  -2.7691827], Probabilities: [0.9959065  0.00409347]
2024-06-19 16:37:33,307 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2965631 -2.4236803], Probabilities: [0.9911657  0.00883427]
2024-06-19 16:37:37,192 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.085126  -2.8972306], Probabilities: [0.99318886 0.00681117]
2024-06-19 16:37:37,199 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.460547  -2.6148236], Probabilities: [0.9937901  0.00620996]
2024-06-19 16:37:37,204 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0664968 -2.3418865], Probabilities: [0.9879716 0.0120284]
2024-06-19 16:37:37,209 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.6122199 -1.701308 ], Probabilities: [0.96489 0.03511]
2024-06-19 16:37:37,215 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.228583 -2.613192], Probabilities: [0.9921687  0.00783122]
2024-06-19 16:37:37,220 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.577129  -2.9276109], Probabilities: [0.99594903 0.00405097]
2024-06-19 16:37:37,225 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.104774  -1.9272549], Probabilities: [0.9825708  0.01742914]
2024-06-19 16:37:37,230 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.8573365 -2.059742 ], Probabilities: [0.98048913 0.0195109 ]
2024-06-19 16:37:40,803 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.737071  -2.5570009], Probabilities: [0.9950039  0.00499618]
2024-06-19 16:37:40,810 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2654386 -2.7966115], Probabilities: [0.99370736 0.00629272]
2024-06-19 16:37:40,816 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3072085 -2.4440687], Probabilities: [0.9914334  0.00856663]
2024-06-19 16:37:40,821 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.8741233 -2.5402973], Probabilities: [0.9880432  0.01195687]
2024-06-19 16:37:40,826 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3585215 -2.664804 ], Probabilities: [0.9934604  0.00653955]
2024-06-19 16:37:40,831 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0729904 -2.5192318], Probabilities: [0.9899713  0.01002873]
2024-06-19 16:37:40,836 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-0.8282392  0.7995461], Probabilities: [0.16413397 0.83586603]
2024-06-19 16:37:40,841 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6657555 -2.9860632], Probabilities: [0.9965012  0.00349884]
2024-06-19 16:37:44,472 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.6345936  1.5584042], Probabilities: [0.03943007 0.9605699 ]
2024-06-19 16:37:44,479 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.243406  -2.0915658], Probabilities: [0.98706716 0.01293279]
2024-06-19 16:37:44,484 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.9890645 -2.0353618], Probabilities: [0.98244023 0.01755982]
2024-06-19 16:37:44,489 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0194538 -2.5100374], Probabilities: [0.9893289  0.01067106]
2024-06-19 16:37:44,494 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.8521385 -2.598791 ], Probabilities: [0.995726   0.00427397]
2024-06-19 16:37:44,499 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3814473 -2.3154263], Probabilities: [0.9909587  0.00904127]
2024-06-19 16:37:44,505 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.5468068 -2.5817769], Probabilities: [0.9941099  0.00589005]
2024-06-19 16:37:44,510 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.43895   -2.2105012], Probabilities: [0.99052376 0.00947619]
2024-06-19 16:37:48,127 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.8867346 -1.6754951], Probabilities: [0.97240746 0.02759254]
2024-06-19 16:37:48,134 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.5667866  1.5043993], Probabilities: [0.04431158 0.9556885 ]
2024-06-19 16:37:48,140 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3493633 -2.4145136], Probabilities: [0.99153966 0.00846028]
2024-06-19 16:37:48,145 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.535668  -2.2973506], Probabilities: [0.9921004  0.00789955]
2024-06-19 16:37:48,151 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.60686 -2.7265 ], Probabilities: [0.9951953  0.00480463]
2024-06-19 16:37:48,156 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.7950969 -2.369094 ], Probabilities: [0.99431485 0.00568518]
2024-06-19 16:37:48,161 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1107173 -2.464614 ], Probabilities: [0.9898022  0.01019782]
2024-06-19 16:37:48,166 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-0.91735435  1.0848925 ], Probabilities: [0.11896722 0.88103276]
2024-06-19 16:37:51,896 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4011173 -2.1650114], Probabilities: [0.98970884 0.01029113]
2024-06-19 16:37:51,904 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0198898 -2.282628 ], Probabilities: [0.9866463 0.0133537]
2024-06-19 16:37:51,909 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.8079762 -2.508091 ], Probabilities: [0.995112   0.00488802]
2024-06-19 16:37:51,916 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 1, Logits: [-1.0869066  1.1096176], Probabilities: [0.10006306 0.8999369 ]
2024-06-19 16:37:51,923 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3676357 -2.2473204], Probabilities: [0.9901945  0.00980552]
2024-06-19 16:37:51,929 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 0.62867177 -0.5514251 ], Probabilities: [0.76496524 0.2350348 ]
2024-06-19 16:37:51,934 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.4240618  1.4831787], Probabilities: [0.05179681 0.9482032 ]
2024-06-19 16:37:51,939 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.232002 -2.568829], Probabilities: [0.9918441  0.00815585]
2024-06-19 16:37:55,717 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.20688   -2.1216617], Probabilities: [0.9869848  0.01301513]
2024-06-19 16:37:55,724 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.5005538  1.4993147], Probabilities: [0.04743182 0.9525682 ]
2024-06-19 16:37:55,731 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4727097 -2.80127  ], Probabilities: [0.99490297 0.00509707]
2024-06-19 16:37:55,736 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.107649   1.0980821], Probabilities: [0.09923702 0.9007629 ]
2024-06-19 16:37:55,742 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 0.7455359 -1.3078775], Probabilities: [0.88629204 0.11370792]
2024-06-19 16:37:55,747 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.710394  -2.5604436], Probabilities: [0.99488693 0.00511303]
2024-06-19 16:37:55,752 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.4918147  1.5295758], Probabilities: [0.04646883 0.9535312 ]
2024-06-19 16:37:55,757 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3884144 -2.436864 ], Probabilities: [0.99203956 0.00796044]
2024-06-19 16:37:59,376 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.4937117  1.5126424], Probabilities: [0.04713964 0.95286036]
2024-06-19 16:37:59,383 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2803397 -2.0646815], Probabilities: [0.98719484 0.01280513]
2024-06-19 16:37:59,389 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3998284 -2.567316 ], Probabilities: [0.99308515 0.00691485]
2024-06-19 16:37:59,395 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.5503306 -2.1741478], Probabilities: [0.97644264 0.02355734]
2024-06-19 16:37:59,400 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.3129444  1.3634799], Probabilities: [0.06437892 0.935621  ]
2024-06-19 16:37:59,405 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6101003 -2.58076  ], Probabilities: [0.9944636  0.00553639]
2024-06-19 16:37:59,410 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4605932 -2.149356 ], Probabilities: [0.99014574 0.00985425]
2024-06-19 16:37:59,416 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.8912473 -2.3761535], Probabilities: [0.9861756  0.01382438]
2024-06-19 16:38:02,974 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3263652 -2.6186619], Probabilities: [0.9929316 0.0070684]
2024-06-19 16:38:02,986 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.187192 -2.262898], Probabilities: [0.98845726 0.01154273]
2024-06-19 16:38:02,986 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.473335   1.5210636], Probabilities: [0.04767957 0.95232046]
2024-06-19 16:38:02,986 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.673952  -1.6832006], Probabilities: [0.96633834 0.03366173]
2024-06-19 16:38:02,987 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.372807  -2.5596945], Probabilities: [0.99284315 0.00715686]
2024-06-19 16:38:02,987 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.5251431  1.504036 ], Probabilities: [0.04612493 0.95387506]
2024-06-19 16:38:02,987 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.8189145 -2.2255392], Probabilities: [0.9827824  0.01721764]
2024-06-19 16:38:02,988 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2897496 -2.8298993], Probabilities: [0.9940574 0.0059426]
2024-06-19 16:38:06,536 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.942088 -2.598835], Probabilities: [0.989449   0.01055105]
2024-06-19 16:38:06,536 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6016908 -2.4436178], Probabilities: [0.99360174 0.00639827]
2024-06-19 16:38:06,537 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.7314906 -2.8369513], Probabilities: [0.9961981  0.00380191]
2024-06-19 16:38:06,537 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3614826 -2.6213155], Probabilities: [0.9931918  0.00680819]
2024-06-19 16:38:06,537 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1829038 -2.3603463], Probabilities: [0.9894733  0.01052678]
2024-06-19 16:38:06,538 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.512166  -2.3411381], Probabilities: [0.9922578  0.00774215]
2024-06-19 16:38:06,538 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.501091 -1.518795], Probabilities: [0.95346445 0.04653553]
2024-06-19 16:38:06,538 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1712127 -2.5058322], Probabilities: [0.9907794  0.00922066]
2024-06-19 16:38:10,147 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.4755075 -1.2820363], Probabilities: [0.94033796 0.05966201]
2024-06-19 16:38:10,147 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.7842236 -2.7098162], Probabilities: [0.99590564 0.00409437]
2024-06-19 16:38:10,148 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.3760524 -2.7564373], Probabilities: [0.9941328  0.00586722]
2024-06-19 16:38:10,148 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.672309  -2.4026878], Probabilities: [0.99378777 0.00621227]
2024-06-19 16:38:10,148 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.4649403  1.5100138], Probabilities: [0.04857027 0.95142967]
2024-06-19 16:38:10,149 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.7256331 -2.7161622], Probabilities: [0.99568695 0.00431302]
2024-06-19 16:38:10,149 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4256206 -2.3773139], Probabilities: [0.9918611  0.00813885]
2024-06-19 16:38:10,149 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 1, Logits: [-0.0310256   0.00964664], Probabilities: [0.48983333 0.51016665]
2024-06-19 16:38:13,820 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.535554  -2.4108524], Probabilities: [0.99294126 0.00705873]
2024-06-19 16:38:13,820 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.4249883 -2.4512725], Probabilities: [0.99243224 0.00756777]
2024-06-19 16:38:13,821 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.300261  -2.4365807], Probabilities: [0.9913099  0.00869011]
2024-06-19 16:38:13,821 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.2778778 -2.6363778], Probabilities: [0.9927124  0.00728768]
2024-06-19 16:38:13,821 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6794348 -2.5097308], Probabilities: [0.9944543  0.00554573]
2024-06-19 16:38:13,822 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6076477 -2.3505569], Probabilities: [0.9930235  0.00697652]
2024-06-19 16:38:13,822 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.1093097 -2.4067688], Probabilities: [0.98918635 0.0108136 ]
2024-06-19 16:38:13,822 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.052458  -2.4478283], Probabilities: [0.98901623 0.01098383]
2024-06-19 16:38:17,438 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.6135545 -2.5183825], Probabilities: [0.99412954 0.00587045]
2024-06-19 16:38:17,441 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.7130141 -2.2027671], Probabilities: [0.9927234  0.00727665]
2024-06-19 16:38:17,447 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.714681 -2.491292], Probabilities: [0.9945462  0.00545381]
2024-06-19 16:38:17,452 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 1.4730899 -1.5178308], Probabilities: [0.9521623  0.04783773]
2024-06-19 16:38:17,457 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.5646422 -2.77353  ], Probabilities: [0.99521834 0.00478167]
2024-06-19 16:38:17,463 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.6319542  1.5879625], Probabilities: [0.03842306 0.96157694]
2024-06-19 16:38:17,468 - INFO - Model: BiomedBERT, True Label: 1, Prediction: 1, Logits: [-1.4577876  1.5059929], Probabilities: [0.04908924 0.9509108 ]
2024-06-19 16:38:17,472 - INFO - Model: BiomedBERT, True Label: 0, Prediction: 0, Logits: [ 2.0921738 -2.1867285], Probabilities: [0.9863316  0.01366845]
